Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_QUESTDESC_QUENCHINGCURIOSITY,,Find sources of water in this Realm to aid {CASTLENAME}'s explorers.,この世界で水源を見つけて{CASTLENAME}の探検家たちを助けよう。,"Finde Wasserquellen in diesem Reich, um den Erkundern von {CASTLENAME} zu helfen.",Trouvez des sources d'eau dans ce Royaume pour aider les explorateurs de {CASTLENAME}.,Encuentra fuentes de agua en este Reino para ayudar a los exploradores de {CASTLENAME}.,Encontre fontes de água neste Reino para ajudar os exploradores de {CASTLENAME}.,"Найдите источники воды в этом Мире, чтобы помочь исследователям {CASTLENAME}.",Trova fonti d'acqua in questo Regno per aiutare gli esploratori di {CASTLENAME}.,在這個境界中尋找水源，以幫助{CASTLENAME}的探險者。,在这个领域中寻找水源，以帮助{CASTLENAME}的探险者。,이 영역에서 물의 원천을 찾아 {CASTLENAME}의 탐험가들을 도우세요.,"Znajdź źródła wody w tym Królestwie, aby pomóc odkrywcom z {CASTLENAME}.","Знайдіть джерела води в цьому Світі, щоб допомогти дослідникам {CASTLENAME}.",Vind waterbronnen in dit Rijk om de ontdekkingsreizigers van {CASTLENAME} te helpen.,Bu Diyar'da {CASTLENAME}'nin kaşiflerine yardım etmek için su kaynakları bul.
L_ITEMREQ_QUENCHINGCURIOSITY,,Water Sources,水源,Wasserquellen,Sources d'eau,Fuentes de Agua,Fontes de Água,Источники воды,Fonti d'Acqua,水源,水源,수원,Źródła Wody,Джерела води,Waterbronnen,Su Kaynakları
L_QUESTNAME_PEACEOFFERING,,Peace Offering,和解の贈り物,Friedensangebot,Offrande de Paix,Ofrenda de Paz,Oferta de Paz,Мирное подношение,Offerta di Pace,和平獻禮,和平献礼,평화의 제물,Dar Pokoju,Мирна Пропозиція,Vredesoffer,Barış Sunusu
L_QUESTDESC_PEACEOFFERING,,Collect logs and give them to the explorers that live in tents in this Realm.,丸太を集めて、この領域のテントに住む探検家たちに渡しなさい。,"Sammle Holzstämme und gib sie den Entdeckern, die in Zelten in diesem Reich leben.",Récoltez des bûches et donnez-les aux explorateurs qui vivent dans des tentes dans ce Royaume.,Recoge troncos y dáselos a los exploradores que viven en tiendas de campaña en este Reino.,Colete troncos e entregue-os aos exploradores que vivem em tendas neste Reino.,"Собирайте брёвна и отдавайте их исследователям, которые живут в палатках в этом Мире.",Raccogli tronchi e consegnali agli esploratori che vivono nelle tende in questo Regno.,收集木材並將它們交給居住在這個境界帳篷中的探險者。,收集木材并把它们交给这个领域中居住在帐篷里的探险者。,통나무를 모아서 이 영역에 있는 텐트에 사는 탐험가들에게 주세요.,"Zbieraj kłody i przekaż je odkrywcom, którzy mieszkają w namiotach w tym Królestwie.","Збирайте колоди та віддавайте їх дослідникам, які живуть у наметах у цьому Світі.",Verzamel hout en geef het aan de ontdekkingsreizigers die in tenten wonen in dit Rijk.,Kütükleri topla ve bu Diyar'daki çadırlarda yaşayan kaşiflere ver.
L_ITEMREQ_PEACEOFFERING,,Supplies Donated,寄付された物資,Spenden geliefert,Fournitures Données,Suministros Donados,Suprimentos Doados,Пожертвованные припасы,Rifornimenti Donati,捐贈物資,已捐赠物资,기부된 물자,Przekazane Zapasy,Пожертвувані припаси,Gedoneerde Voorraden,Bağışlanan Malzemeler
L_QUESTNAME_ASOURCEOFPOWER,,A Source of Power,力の源,Eine Quelle der Macht,Une Source de Pouvoir,Una Fuente de Poder,Uma Fonte de Poder,Источник Силы,Una Fonte di Potere,力量之源,力量之源,힘의 원천,Źródło Mocy,Джерело Сили,Een Bron van Kracht,Bir Güç Kaynağı
L_QUESTDESC_ASOURCEOFPOWER,,Search the piles of gems in this Realm to find the shiniest one.,輝く宝石の山をこの領域で探索し、最も輝いているものを見つけなさい。,"Durchsuche die Edelsteinhaufen in diesem Reich, um den glänzendsten zu finden.",Fouillez les tas de gemmes dans ce Royaume pour trouver la plus brillante.,Busca entre los montones de gemas en este Reino para encontrar la más brillante.,Procure nas pilhas de gemas neste Reino para encontrar a mais brilhante.,"Обыщите груды самоцветов в этом Мире, чтобы найти самый блестящий.",Cerca tra i mucchi di gemme in questo Regno per trovare la più brillante.,在這個境界中搜尋寶石堆，找出最閃亮的那一顆。,在这个领域中搜寻宝石堆，找到最闪亮的那一颗。,이 영역에서 보석 더미를 뒤져 가장 반짝이는 것을 찾으세요.,"Przeszukaj stosy klejnotów w tym Królestwie, aby znaleźć ten najbardziej błyszczący.","Шукайте купи дорогоцінного каміння в цьому Світі, щоб знайти найблискучіший.",Doorzoek de stapels edelstenen in dit Rijk om de glimmendste te vinden.,Parıltılı taşı bulmak için bu Diyar'daki mücevher yığınlarını ara.
L_ITEMREQ_ASOURCEOFPOWER,,Shiny Gem Found,輝く宝石を発見,Glänzender Edelstein gefunden,Gemme Brillante Trouvée,Gema Brillante Encontrada,Gema Brilhante Encontrada,Найден Блестящий Самоцвет,Gemma Lucente Trovata,發現閃亮寶石,已找到闪亮宝石,빛나는 보석 발견,Znaleziono Lśniący Klejnot,Знайдено блискучий самоцвіт,Glanzende Edelsteen Gevonden,Parlak Mücevher Bulundu
L_QUESTNAME_SAVIOROFTHEDEFENSELESS,,Savior of the Defenseless,無防備な者たちの救世主,Retter der Wehrlosen,Sauveur des Sans-Défense,Salvador de los Indefensos,Salvador dos Indefesos,Спаситель Беззащитных,Salvatore degli Indifesi,無助者的救星,无助者的救星,무방비한 자들의 구원자,Wybawca Bezbronnych,Рятівник Беззахисних,Redder van de Weerlozen,Savunmasızların Kurtarıcısı
L_QUESTDESC_SAVIOROFTHEDEFENSELESS,,Break innocent creatures out of the cages in this Realm.,異界の檻から無実の生き物たちを解放せよ。,Befreie unschuldige Kreaturen aus den Käfigen in diesem Reich.,Libérez des créatures innocentes des cages dans ce Royaume.,Libera a criaturas inocentes de las jaulas en este Reino.,Liberte criaturas inocentes das jaulas neste Reino.,Освободите невинных существ из клеток в этом Мире.,Libera le creature innocenti dalle gabbie in questo Regno.,在這個境界中解救無辜生物脫離牢籠。,在这个领域中解救被关在笼子里的无辜生物。,이 영역에서 무고한 생물들을 우리에서 구출하세요.,Uwolnij niewinne stworzenia z klatek w tym Królestwie.,Звільніть невинних істот з кліток у цьому Світі.,Bevrijd onschuldige wezens uit de kooien in dit Rijk.,Masum yaratıkları bu Diyar'daki kafeslerden kurtar.
L_ITEMREQ_SAVIOROFTHEDEFENSELESS,,Creatures Freed,解放された生物,Kreaturen befreit,Créatures Libérées,Criaturas Liberadas,Criaturas Libertadas,Существа освобождены,Creature Liberate,生物解放,已脱困生物,해방된 생물,Uwolnione Stworzenia,Створіння звільнені,Wezens Bevrijd,Kurtarılan Yaratıklar
L_QUESTNAME_ETERNALENTRAPMENT,,Eternal Entrapment,永遠の監禁,Ewige Gefangenschaft,Emprisonnement Éternel,Cautiverio Eterno,Aprisionamento Eterno,Вечное Заточение,Prigionia Eterna,永恆束縛,永恒禁锢,영원한 속박,Wieczne Uwięzienie,Вічне Ув'язнення,Eeuwige Gevangenschap,Sonsuz Mahkumiyet
L_QUESTDESC_ETERNALENTRAPMENT,,Free the spirits trapped within torture devices found in this Realm.,魔界に存在する拷問装置に閉じ込められた魂を解放せよ。,"Befreie die Geister, die in Foltergeräten in diesem Reich gefangen sind.",Libérez les esprits piégés dans les instruments de torture trouvés dans ce Royaume.,Libera a los espíritus atrapados en los dispositivos de tortura que se encuentran en este Reino.,Liberte os espíritos presos dentro dos dispositivos de tortura encontrados neste Reino.,"Освободите духов, заключенных в орудиях пыток, найденных в этом Мире.",Libera gli spiriti intrappolati nei dispositivi di tortura trovati in questo Regno.,解放在此界域中被困在刑具內的靈魂。,在这个领域中解放被困在刑具内的灵魂。,이 영역에서 발견되는 고문 장치 안에 갇힌 영혼들을 해방하세요.,Uwolnij duchy uwięzione w narzędziach tortur znalezionych w tym Królestwie.,"Звільніть духів, ув'язнених у знаряддях тортур, знайдених у цьому Світі.",Bevrijd de geesten die gevangen zitten in martelwerktuigen in dit Rijk.,İşkence aletlerinin içinde hapsolmuş ruhları bu Diyar'da bulup özgür bırak.
L_ITEMREQ_ETERNALENTRAPMENT,,Spirits Freed,解放された魂,Befreite Geister,Esprits Libérés,Espíritus Liberados,Espíritos Libertados,Освобожденные Духи,Spiriti Liberati,靈魂解放,已解放灵魂,해방된 영혼,Uwolnione Duchy,Звільнені Духи,Bevrijde Geesten,Özgür Ruhlar
L_QUESTNAME_JAILBREAK,,Jailbreak,ジェイルブレイク,Gefängnisausbruch,Évasion,Fuga,Fuga da Prisão,Побег из тюрьмы,Evasione,越獄,越狱,탈옥,Ucieczka z więzienia,Втеча з в'язниці,Ontsnapping,Hapisten Kaçış
L_QUESTDESC_JAILBREAK,,Open the iron maidens found in this Realm and defeat the enemies contained within them.,この世界に存在する鉄の処女を開き、中に閉じ込められた敵を倒せ。,"Öffne die eisernen Jungfrauen, die in diesem Reich zu finden sind, und besiege die Feinde, die sich darin befinden.",Ouvrez les vierges de fer trouvées dans ce Royaume et éliminez les ennemis qu'elles contiennent.,Abre las damas de hierro que se encuentran en este Reino y derrota a los enemigos que contienen.,Abra as virgens de ferro encontradas neste Reino e derrote os inimigos contidos dentro delas.,"Откройте железные девы, найденные в этом Мире, и победите врагов, заключенных внутри них.",Apri le vergini di ferro trovate in questo Regno e sconfiggi i nemici contenuti al loro interno.,打開在這個境界中發現的鐵處女，並擊敗其中所包含的敵人。,打开这个领域中的铁处女，击败其中的敌人。,이 영역에서 발견되는 철의 처녀를 열고 그 안에 갇힌 적들을 물리치세요.,Otwórz żelazne dziewice znalezione w tym Królestwie i pokonaj wrogów uwięzionych w ich wnętrzu.,"Відкрийте залізні діви, знайдені в цьому Світі, та перемагайте ворогів, що містяться всередині них.",Open de ijzeren maagden die in dit Rijk te vinden zijn en versla de vijanden die zich daarin bevinden.,Demir bakireleri aç ve içlerinde bulunan düşmanları mağlup et.
L_ITEMREQ_JAILBREAK,,Enemies Defeated,敵を倒した,Besiegte Feinde,Ennemis vaincus,Enemigos Derrotados,Inimigos Derrotados,Враги повержены,Nemici Sconfitti,擊敗的敵人,已击败敌人,처치한 적,Pokonani Wrogowie,Переможені вороги,Vijanden Verslagen,Yenilen Düşmanlar
L_QUESTNAME_UNSCRUPULOUSSCRIBBLES,,Unscrupulous Scribbles,不道徳な走り書き,Skrupellose Kritzeleien,Gribouillages Malhonnêtes,Garabatos Inescrupulosos,Rabiscos Inescrupulosos,Бессовестные Каракули,Scarabocchi Senza Scrupoli,不擇手段的塗鴉,肆意的札记,부도덕한 낙서,Niemoralne Bazgroły,Безпринципні Каракулі,Gewetenloze Krabbels,Vicdansız Karalamalar
L_QUESTDESC_UNSCRUPULOUSSCRIBBLES,,Find and study the parchments scattered around this Realm.,この世界に散らばっている羊皮紙を見つけて研究しなさい。,"Finde und studiere die Pergamente, die in diesem Reich verstreut sind.",Trouvez et étudiez les parchemins dispersés dans ce Royaume.,Encuentra y estudia los pergaminos dispersos por este Reino.,Encontre e estude os pergaminhos espalhados por este Reino.,"Найдите и изучите пергаменты, разбросанные по этому Царству.",Trova e studia le pergamene sparse in questo Regno.,尋找並研究散落在這個境界各處的羊皮卷。,寻找并研究散落在这个领域中的羊皮纸。,이 영역 곳곳에 흩어져 있는 양피지를 찾아 연구하세요.,Znajdź i przestudiuj pergaminy rozrzucone po tym Królestwie.,"Знайдіть і вивчіть пергаменти, розкидані по цьому Світу.",Vind en bestudeer de perkamenten die verspreid liggen in dit Rijk.,Bu Diyar'a dağılmış parşömenleri bul ve incele.
L_ITEMREQ_UNSCRUPULOUSSCRIBBLES,,Parchment Studied,羊皮紙を調査した,Pergament studiert,Parchemin Étudié,Pergamino Estudiado,Pergaminho Estudado,Изученный пергамент,Pergamena Studiata,研讀的羊皮紙,已研究羊皮纸,양피지 연구됨,Przebadany Pergamin,Вивчений пергамент,Bestudeerd Perkament,Parşömen İncelendi
L_QUESTNAME_GRANITESWEEP,,Granite Sweep,花崗岩一掃,Granitschwung,Balayage de Granit,Barrido de Granito,Varredura de Granito,Гранитный Размах,Spazzata di Granito,花崗岩橫掃,花岗岩扫荡,화강암 휩쓸기,Granitowe Zmiatanie,Гранітний Розмах,Granieten Veeg,Granit Süpürüşü
L_QUESTDESC_GRANITESWEEP,,Collect Granite nodes found in this Realm to bolster {CASTLENAME}'s economy.,{CASTLENAME}の経済を強化するため、この領域で見つかる花崗岩の採掘地を集めましょう。,"Sammle Granit-Vorkommen, die in diesem Reich zu finden sind, um die Wirtschaft von {CASTLENAME} zu stärken.",Récoltez les nœuds de Granit trouvés dans ce Royaume pour renforcer l'économie de {CASTLENAME}.,Recolecta nodos de Granito que se encuentran en este Reino para reforzar la economía de {CASTLENAME}.,Colete nós de Granito encontrados neste Reino para fortalecer a economia de {CASTLENAME}.,"Собирайте узлы гранита, найденные в этом Мире, чтобы укрепить экономику {CASTLENAME}.",Raccogli i nodi di Granito presenti in questo Regno per rafforzare l'economia di {CASTLENAME}.,收集此境界中的花崗岩節點以增強{CASTLENAME}的經濟。,收集这个领域中的花岗岩节点，以增强{CASTLENAME}的经济。,이 영역에서 발견되는 화강암 노드를 수집하여 {CASTLENAME}의 경제를 강화하세요.,"Zbieraj złoża granitu znalezione w tym Królestwie, aby wzmocnić gospodarkę {CASTLENAME}.","Збирайте родовища граніту, знайдені в цьому Світі, щоб зміцнити економіку {CASTLENAME}.",Verzamel Granietknopen die in dit Rijk te vinden zijn om de economie van {CASTLENAME} te versterken.,Ekonomiyi güçlendirmek için bu Diyar'da bulunan Granit kaynaklarını topla {CASTLENAME}.
